Wiggle_Index,Date,Time,Genotype,Pesticide,Dose,Rep,Location
0.711,06Mar21,0min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
2.878,06Mar21,0min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
3.8192,06Mar21,0min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
4.4285,06Mar21,0min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
2.5601,06Mar21,0min,FB > NULL,Malathion,20ppm,rep1,TopRight
3.8802,06Mar21,0min,FB > NULL,Malathion,20ppm,rep2,TopRight
1.095,06Mar21,0min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
3.0443,06Mar21,0min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
5.7096,06Mar21,0min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
2.8504,06Mar21,0min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
7.2111,06Mar21,0min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
4.002,06Mar21,0min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
3.1835,06Mar21,0min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
4.2232,06Mar21,0min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
4.4431,06Mar21,0min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
4.6429,06Mar21,0min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.9765,06Mar21,0min,TB > NULL,Malathion,20ppm,rep1,TopRight
3.6668,06Mar21,0min,TB > NULL,Malathion,20ppm,rep2,TopRight
2.0126,06Mar21,10min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
5.4551,06Mar21,10min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.3378,06Mar21,10min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
6.7441,06Mar21,10min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
4.4813,06Mar21,10min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
3.1881,06Mar21,10min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
3.2322,06Mar21,10min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
3.6239,06Mar21,10min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
4.0654,06Mar21,10min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
1.7704,06Mar21,10min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.3905,06Mar21,10min,FB > NULL,Malathion,20ppm,rep1,TopRight
2.8476,06Mar21,10min,FB > NULL,Malathion,20ppm,rep2,TopRight
1.8361,06Mar21,10min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
4.4079,06Mar21,10min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.3371,06Mar21,10min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
4.396,06Mar21,10min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
8.0282,06Mar21,10min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
4.3985,06Mar21,10min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
2.4674,06Mar21,10min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
1.9496,06Mar21,10min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.4926,06Mar21,10min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
3.4688,06Mar21,10min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.2539,06Mar21,10min,TB > NULL,Malathion,20ppm,rep1,TopRight
4.3785,06Mar21,10min,TB > NULL,Malathion,20ppm,rep2,TopRight
3.1498,06Mar21,120min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
3.8593,06Mar21,120min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.3101,06Mar21,120min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
4.7719,06Mar21,120min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
4.9195,06Mar21,120min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
3.0141,06Mar21,120min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
2.0748,06Mar21,120min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
1.6246,06Mar21,120min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.6736,06Mar21,120min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
3.4171,06Mar21,120min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.2938,06Mar21,120min,FB > NULL,Malathion,20ppm,rep1,TopRight
3.1444,06Mar21,120min,FB > NULL,Malathion,20ppm,rep2,TopRight
1.5338,06Mar21,120min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
2.664,06Mar21,120min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.0862,06Mar21,120min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
2.4693,06Mar21,120min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
1.5241,06Mar21,120min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
0.7444,06Mar21,120min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
1.1592,06Mar21,120min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
1.3442,06Mar21,120min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.0385,06Mar21,120min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
3.1321,06Mar21,120min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
1.2141,06Mar21,120min,TB > NULL,Malathion,20ppm,rep1,TopRight
0.746,06Mar21,120min,TB > NULL,Malathion,20ppm,rep2,TopRight
2.8644,06Mar21,15min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
3.4351,06Mar21,15min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
3.8303,06Mar21,15min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
2.935,06Mar21,15min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
4.1488,06Mar21,15min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
3.9824,06Mar21,15min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
1.9055,06Mar21,15min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
2.5333,06Mar21,15min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
4.2407,06Mar21,15min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
1.8866,06Mar21,15min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
4.385,06Mar21,15min,FB > NULL,Malathion,20ppm,rep1,TopRight
5.2939,06Mar21,15min,FB > NULL,Malathion,20ppm,rep2,TopRight
2.1291,06Mar21,15min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
2.9614,06Mar21,15min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
3.1374,06Mar21,15min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
4.6416,06Mar21,15min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
7.1254,06Mar21,15min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
4.4075,06Mar21,15min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
1.217,06Mar21,15min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
1.3751,06Mar21,15min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.1732,06Mar21,15min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
4.0697,06Mar21,15min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
4.3549,06Mar21,15min,TB > NULL,Malathion,20ppm,rep1,TopRight
5.3689,06Mar21,15min,TB > NULL,Malathion,20ppm,rep2,TopRight
3.6486,06Mar21,30min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
1.9345,06Mar21,30min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.8519,06Mar21,30min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
4.5843,06Mar21,30min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
3.6608,06Mar21,30min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
3.7255,06Mar21,30min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
2.1312,06Mar21,30min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
2.849,06Mar21,30min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
4.8546,06Mar21,30min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
2.9977,06Mar21,30min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
4.055,06Mar21,30min,FB > NULL,Malathion,20ppm,rep1,TopRight
5.1881,06Mar21,30min,FB > NULL,Malathion,20ppm,rep2,TopRight
1.0401,06Mar21,30min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
1.495,06Mar21,30min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
3.0534,06Mar21,30min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
4.3704,06Mar21,30min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
4.7411,06Mar21,30min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
5.2075,06Mar21,30min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
2.1091,06Mar21,30min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
0.9513,06Mar21,30min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
3.0794,06Mar21,30min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
4.8224,06Mar21,30min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.2036,06Mar21,30min,TB > NULL,Malathion,20ppm,rep1,TopRight
3.0589,06Mar21,30min,TB > NULL,Malathion,20ppm,rep2,TopRight
1.528,06Mar21,45min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
1.9883,06Mar21,45min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.2327,06Mar21,45min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
5.6243,06Mar21,45min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
3.9551,06Mar21,45min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
3.2532,06Mar21,45min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
2.6426,06Mar21,45min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
1.2905,06Mar21,45min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
5.1068,06Mar21,45min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
4.7855,06Mar21,45min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
4.4741,06Mar21,45min,FB > NULL,Malathion,20ppm,rep1,TopRight
2.9603,06Mar21,45min,FB > NULL,Malathion,20ppm,rep2,TopRight
0.8109,06Mar21,45min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
2.1414,06Mar21,45min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.9355,06Mar21,45min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
5.0476,06Mar21,45min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
4.9311,06Mar21,45min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
4.2494,06Mar21,45min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
1.8764,06Mar21,45min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
1.3433,06Mar21,45min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.9664,06Mar21,45min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
4.8381,06Mar21,45min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
2.3472,06Mar21,45min,TB > NULL,Malathion,20ppm,rep1,TopRight
2.882,06Mar21,45min,TB > NULL,Malathion,20ppm,rep2,TopRight
2.6864,06Mar21,5min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
6.3619,06Mar21,5min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.7646,06Mar21,5min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
4.6651,06Mar21,5min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
5.6526,06Mar21,5min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
4.3849,06Mar21,5min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
1.3509,06Mar21,5min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
5.5205,06Mar21,5min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
5.3895,06Mar21,5min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
3.2989,06Mar21,5min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
4.0775,06Mar21,5min,FB > NULL,Malathion,20ppm,rep1,TopRight
4.902,06Mar21,5min,FB > NULL,Malathion,20ppm,rep2,TopRight
3.5148,06Mar21,5min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
5.1728,06Mar21,5min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
2.6473,06Mar21,5min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
2.9506,06Mar21,5min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
4.903,06Mar21,5min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
3.0528,06Mar21,5min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
5.1851,06Mar21,5min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
2.288,06Mar21,5min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.6515,06Mar21,5min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
3.322,06Mar21,5min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.7816,06Mar21,5min,TB > NULL,Malathion,20ppm,rep1,TopRight
3.0748,06Mar21,5min,TB > NULL,Malathion,20ppm,rep2,TopRight
1.3769,06Mar21,60min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
2.5369,06Mar21,60min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
3.2178,06Mar21,60min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
3.8121,06Mar21,60min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
3.72,06Mar21,60min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
3.8432,06Mar21,60min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
3.5383,06Mar21,60min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
3.2811,06Mar21,60min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
3.8224,06Mar21,60min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
3.2594,06Mar21,60min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.6767,06Mar21,60min,FB > NULL,Malathion,20ppm,rep1,TopRight
3.692,06Mar21,60min,FB > NULL,Malathion,20ppm,rep2,TopRight
0.8118,06Mar21,60min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
1.8424,06Mar21,60min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
3.0154,06Mar21,60min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
3.6035,06Mar21,60min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
3.4057,06Mar21,60min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
2.7971,06Mar21,60min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
1.1752,06Mar21,60min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
0.9573,06Mar21,60min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.3753,06Mar21,60min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
4.9512,06Mar21,60min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
1.3274,06Mar21,60min,TB > NULL,Malathion,20ppm,rep1,TopRight
1.8767,06Mar21,60min,TB > NULL,Malathion,20ppm,rep2,TopRight
1.6058,06Mar21,90min,FB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
2.7807,06Mar21,90min,FB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
3.0099,06Mar21,90min,FB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
3.0583,06Mar21,90min,FB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
4.7581,06Mar21,90min,FB > Cyp6g1,Malathion,20ppm,rep1,TopRight
4.173,06Mar21,90min,FB > Cyp6g1,Malathion,20ppm,rep2,TopRight
1.7551,06Mar21,90min,FB > NULL,Bendiocarb,20ppm,rep1,TopRight
2.5062,06Mar21,90min,FB > NULL,Bendiocarb,20ppm,rep2,TopRight
4.0882,06Mar21,90min,FB > NULL,Imidacloprid,20ppm,rep1,TopRight
2.8355,06Mar21,90min,FB > NULL,Imidacloprid,20ppm,rep2,TopRight
3.1995,06Mar21,90min,FB > NULL,Malathion,20ppm,rep1,TopRight
3.3064,06Mar21,90min,FB > NULL,Malathion,20ppm,rep2,TopRight
2.4435,06Mar21,90min,TB > Cyp6g1,Bendiocarb,20ppm,rep1,TopRight
1.0526,06Mar21,90min,TB > Cyp6g1,Bendiocarb,20ppm,rep2,TopRight
3.3779,06Mar21,90min,TB > Cyp6g1,Imidacloprid,20ppm,rep1,TopRight
3.4595,06Mar21,90min,TB > Cyp6g1,Imidacloprid,20ppm,rep2,TopRight
2.1781,06Mar21,90min,TB > Cyp6g1,Malathion,20ppm,rep1,TopRight
1.3135,06Mar21,90min,TB > Cyp6g1,Malathion,20ppm,rep2,TopRight
2.2102,06Mar21,90min,TB > NULL,Bendiocarb,20ppm,rep1,TopRight
0.9344,06Mar21,90min,TB > NULL,Bendiocarb,20ppm,rep2,TopRight
2.2,06Mar21,90min,TB > NULL,Imidacloprid,20ppm,rep1,TopRight
5.8155,06Mar21,90min,TB > NULL,Imidacloprid,20ppm,rep2,TopRight
0.7884,06Mar21,90min,TB > NULL,Malathion,20ppm,rep1,TopRight
1.0455,06Mar21,90min,TB > NULL,Malathion,20ppm,rep2,TopRight
5.0853,15Mar21,0min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
9.1388,15Mar21,0min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
11.2955,15Mar21,0min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
8.0928,15Mar21,0min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
7.1254,15Mar21,0min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
6.4704,15Mar21,0min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
7.1109,15Mar21,0min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
6.9537,15Mar21,0min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
7.1947,15Mar21,0min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
6.4836,15Mar21,0min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
6.7576,15Mar21,0min,MG > NULL,Malathion,40ppm,rep1,LowLeft
6.4839,15Mar21,0min,MG > NULL,Malathion,40ppm,rep2,LowLeft
9.2795,15Mar21,10min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
6.7596,15Mar21,10min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.9391,15Mar21,10min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.9023,15Mar21,10min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
9.021,15Mar21,10min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
7.3237,15Mar21,10min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
7.6232,15Mar21,10min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
6.2406,15Mar21,10min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
3.4386,15Mar21,10min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
6.2574,15Mar21,10min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
7.2096,15Mar21,10min,MG > NULL,Malathion,40ppm,rep1,LowLeft
6.8863,15Mar21,10min,MG > NULL,Malathion,40ppm,rep2,LowLeft
4.0487,15Mar21,120min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
3.7584,15Mar21,120min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
4.551,15Mar21,120min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.0229,15Mar21,120min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
3.5207,15Mar21,120min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
2.325,15Mar21,120min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.1301,15Mar21,120min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.7319,15Mar21,120min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
4.8017,15Mar21,120min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
3.5047,15Mar21,120min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
3.1247,15Mar21,120min,MG > NULL,Malathion,40ppm,rep1,LowLeft
8.8717,15Mar21,120min,MG > NULL,Malathion,40ppm,rep2,LowLeft
6.4741,15Mar21,15min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
5.1353,15Mar21,15min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.5984,15Mar21,15min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
6.4041,15Mar21,15min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
7.9717,15Mar21,15min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
4.1957,15Mar21,15min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
6.0021,15Mar21,15min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
4.4522,15Mar21,15min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
3.2726,15Mar21,15min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
4.2505,15Mar21,15min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
5.5539,15Mar21,15min,MG > NULL,Malathion,40ppm,rep1,LowLeft
5.4363,15Mar21,15min,MG > NULL,Malathion,40ppm,rep2,LowLeft
2.246,15Mar21,30min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
3.5292,15Mar21,30min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
4.6989,15Mar21,30min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
7.0917,15Mar21,30min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
6.2176,15Mar21,30min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
6.501,15Mar21,30min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.4158,15Mar21,30min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.2076,15Mar21,30min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
2.2058,15Mar21,30min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
4.4148,15Mar21,30min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
6.5534,15Mar21,30min,MG > NULL,Malathion,40ppm,rep1,LowLeft
4.7102,15Mar21,30min,MG > NULL,Malathion,40ppm,rep2,LowLeft
4.7309,15Mar21,45min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
4.0558,15Mar21,45min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
2.9712,15Mar21,45min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
5.5974,15Mar21,45min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
5.115,15Mar21,45min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
3.356,15Mar21,45min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.7838,15Mar21,45min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.4357,15Mar21,45min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
4.047,15Mar21,45min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
5.2458,15Mar21,45min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
3.7099,15Mar21,45min,MG > NULL,Malathion,40ppm,rep1,LowLeft
4.5484,15Mar21,45min,MG > NULL,Malathion,40ppm,rep2,LowLeft
7.1223,15Mar21,5min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
8.0056,15Mar21,5min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
3.5497,15Mar21,5min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
7.1436,15Mar21,5min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
7.9031,15Mar21,5min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
5.9927,15Mar21,5min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
6.0151,15Mar21,5min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
5.1419,15Mar21,5min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
6.7862,15Mar21,5min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
6.4303,15Mar21,5min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
6.1768,15Mar21,5min,MG > NULL,Malathion,40ppm,rep1,LowLeft
4.6354,15Mar21,5min,MG > NULL,Malathion,40ppm,rep2,LowLeft
4.1488,15Mar21,60min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
3.7049,15Mar21,60min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
5.0155,15Mar21,60min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
4.8734,15Mar21,60min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
5.6594,15Mar21,60min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
3.9621,15Mar21,60min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.8785,15Mar21,60min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.1177,15Mar21,60min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
5.1594,15Mar21,60min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
4.0914,15Mar21,60min,MG > NULL,Imidacloprid,40ppm,rep2,LowLeft
3.5432,15Mar21,60min,MG > NULL,Malathion,40ppm,rep1,LowLeft
3.1171,15Mar21,60min,MG > NULL,Malathion,40ppm,rep2,LowLeft
2.7697,15Mar21,90min,MG > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
5.4979,15Mar21,90min,MG > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
5.135,15Mar21,90min,MG > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
7.8181,15Mar21,90min,MG > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
5.141,15Mar21,90min,MG > Cyp6g1,Malathion,40ppm,rep1,LowLeft
3.4836,15Mar21,90min,MG > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.6533,15Mar21,90min,MG > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.1338,15Mar21,90min,MG > NULL,Bendiocarb,40ppm,rep2,LowLeft
2.204,15Mar21,90min,MG > NULL,Imidacloprid,40ppm,rep1,LowLeft
